id,title,year,rating,votes,length,genres
tt0084504,The Pirate Movie ,1982,4.2,2293,105,Adventure|Musical|Comedy|Romance
tt0086112,The Pirates of Penzance ,1983,7,1568,112,Comedy|Musical|Romance
tt0381348,The Place Promised in Our Early Days ,2004,7.4,2586,91,Animation|Drama|Sci-Fi
tt0084509,The Plague Dogs ,1982,7.8,1682,103,Adventure|Animation|Drama
tt0060841,The Plague of the Zombies ,1966,6.7,1386,91,Horror
tt0105151,The Player ,1992,7.7,25942,124,Comedy|Crime|Drama|Mystery|Romance|Thriller
tt0119905,The Players Club ,1998,4.8,2217,104,Comedy|Drama
tt0237572,The Pledge ,2001,6.9,24498,124,Drama|Crime|Mystery|Thriller
tt0086026,The Pod People ,1983,1.8,2456,0,Sci-Fi
tt0338348,The Polar Express ,2004,6.6,34044,100,Animation|Adventure|Family|Fantasy
tt0283027,The Pool ,2001,3.9,1507,89,Horror|Thriller
tt0087932,The Pope of Greenwich Village ,1984,6.5,3347,121,Action|Comedy|Crime|Drama
tt0117364,The Portrait of a Lady ,1996,6,5629,144,Drama|Romance
tt0069113,The Poseidon Adventure ,1972,7.1,16188,117,Action|Adventure|Drama
tt0119925,The Postman ,1997,5.6,26914,177,Action|Adventure|Drama|Sci-Fi
tt0082934,The Postman Always Rings Twice ,1981,6.5,7614,122,Crime|Drama|Thriller|Romance
tt1010271,The Poughkeepsie Tapes ,2007,6.5,1781,86,Crime|Horror|Thriller
tt0105159,The Power of One ,1992,6.8,4614,127,Drama
tt0370477,The Preacher ,2004,6.7,1715,110,Biography|Crime|Drama|Thriller
tt0117372,The Preacher's Wife ,1996,5.2,4629,124,Comedy|Drama|Family|Fantasy|Romance
tt0062153,The President's Analyst ,1967,6.9,1729,103,Comedy|Sci-Fi|Thriller
tt0095897,The Presidio ,1988,5.7,6945,97,Action|Crime|Mystery|Thriller
tt0482571,The Prestige ,2006,8.4,258396,130,Drama|Mystery|Thriller
tt0223954,The Prime Gig ,2000,6.2,1523,98,Drama
tt0064840,The Prime of Miss Jean Brodie ,1969,7.7,3522,116,Comedy|Drama|Romance
tt0337697,The Prince and Me ,2004,5.6,10950,111,Comedy|Romance
tt0050861,The Prince and the Showgirl ,1957,6.6,2237,115,Comedy|Romance
tt0120794,The Prince of Egypt ,1998,6.8,28651,99,Animation|Adventure|Drama|Family|Musical
tt0102713,The Prince of Tides ,1991,6.4,7264,132,Drama|Romance
tt0780521,The Princess and the Frog ,2009,7.2,23759,97,Animation|Family|Fantasy|Musical|Romance
tt0203632,The Princess and the Warrior ,2000,7.4,9990,135,Drama|Mystery|Romance
tt0310149,The Princess Blade ,2001,5.7,1876,92,Action|Sci-Fi
tt0093779,The Princess Bride ,1987,8.1,137798,98,Adventure|Comedy|Family|Fantasy|Romance
tt0247638,The Princess Diaries ,2001,5.8,29208,115,Comedy|Drama|Family|Romance|Thriller
tt0368933,The Princess Diaries 2: Royal Engagement ,2004,5.2,14907,113,Comedy|Drama|Family|Romance|Thriller
tt0093780,The Principal ,1987,5.8,3772,109,Crime|Drama|Thriller
tt0045053,The Prisoner of Zenda ,1952,6.8,1378,96,Adventure
tt0066249,The Private Life of Sherlock Holmes ,1970,7.3,3797,125,Adventure|Comedy|Crime|Mystery|Romance|Thriller
tt1134629,The Private Lives of Pippa Lee ,2009,6.4,4914,98,Drama|Romance
tt0057426,The Prize ,1963,6.7,1749,134,Crime|Drama|Mystery|Thriller
tt0406158,"The Prize Winner of Defiance, Ohio ",2005,7.2,3534,99,Biography|Drama
tt0063462,The Producers ,1968,7.7,20857,88,Comedy|Music
tt0395251,The Producers ,2005,6.4,20289,134,Comedy|Musical
tt0082949,The Professional ,1981,7.6,4131,108,Action|Crime|Drama|Thriller
tt0060862,The Professionals ,1966,7.3,4692,117,Action|Western
tt0107889,The Program ,1993,6.1,4074,112,Action|Drama|Sport
tt0417976,The Promise ,2005,5.6,6077,121,Action|Drama|Fantasy
tt0803057,The Promotion ,2008,5.8,10346,86,Comedy
tt0114194,The Prophecy ,1995,6.5,11803,98,Horror|Thriller|Fantasy|Mystery
tt1041829,The Proposal ,2009,6.7,54782,108,Comedy|Drama|Romance
tt0421238,The Proposition ,2005,7.5,23631,104,Crime|Drama|Western
tt0427954,The Protector ,2005,6.9,15453,108,Action|Crime|Drama|Thriller
tt0082951,The Prowler ,1981,5.8,2379,89,Horror|Mystery
tt0105187,The Public Eye ,1992,6.3,1648,99,Crime|Drama|Romance|Thriller
tt0436689,The Puffy Chair ,2005,6.4,1889,85,Comedy|Drama|Romance
tt0081693,The Pumaman ,1980,2,2201,90,Action|Adventure|Fantasy|Sci-Fi
tt0330793,The Punisher ,2004,6.3,57341,124,Action|Crime|Drama|Thriller
tt0098141,The Punisher ,1989,5.3,7533,89,Action|Crime|Drama|Thriller
tt0111003,The Puppet Masters ,1994,5.7,3926,109,Horror|Sci-Fi|Thriller
tt0089853,The Purple Rose of Cairo ,1985,7.7,16060,82,Comedy|Fantasy|Romance
tt0454921,The Pursuit of Happyness ,2006,7.8,96555,117,Biography|Drama
tt0049646,The Quatermass Xperiment ,1955,6.8,1612,82,Horror|Sci-Fi
tt0436697,The Queen ,2006,7.5,38717,103,Biography|Drama
tt0117420,The Quest ,1996,4.9,8605,95,Action|Adventure|Thriller
tt0114214,The Quick and the Dead ,1995,6.3,31533,107,Action|Adventure|Western
tt0414951,The Quiet ,2005,6.4,8308,96,Drama|Thriller
tt0258068,The Quiet American ,2002,7.2,15311,101,Drama|Mystery|Romance|Thriller|War
tt0089869,The Quiet Earth ,1985,7.1,7329,91,Drama|Sci-Fi|Mystery
tt0045061,The Quiet Man ,1952,8,15342,129,Action|Comedy|Drama|Romance
tt0060880,The Quiller Memorandum ,1966,6.5,1356,104,Drama|Mystery|Thriller
tt0305999,The Rage in Placid Lake ,2003,7.1,1777,89,Comedy
tt0144814,The Rage: Carrie 2 ,1999,4.3,7737,104,Drama|Fantasy|Horror|Thriller
tt0066279,The Railway Children ,1970,7.4,1423,109,Family|Drama
tt0119978,The Rainmaker ,1997,6.9,22309,135,Crime|Drama|Thriller
tt0049653,The Rainmaker ,1956,7,1561,121,Romance|Thriller|Western|Comedy
tt0806165,The Ramen Girl ,2008,6,2136,102,Comedy|Drama|Romance
tt0102757,The Rapture ,1991,6.6,2634,100,Drama|Mystery
tt0252488,The Rascals' Class Misses its Grades ,1976,8.4,6714,0,Comedy
tt0057449,The Raven ,1963,6.7,3488,86,Comedy|Fantasy|Horror
tt0087980,The Razor's Edge ,1984,6.2,2591,128,Drama|Romance|War
tt0976051,The Reader ,2008,7.7,57954,124,Drama|Romance
tt0119987,The Real Blonde ,1997,6,2686,105,Comedy|Drama|Romance
tt0107927,The Real McCoy ,1993,5.2,4067,105,Drama|Action|Crime|Thriller
tt0444682,The Reaping ,2007,5.6,21978,99,Horror|Thriller
tt1205535,The Rebound ,2009,6.4,9289,95,Comedy|Romance
tt0258816,The Reckoning ,2003,6.5,3109,112,Crime|Drama|Mystery
tt0292506,The Recruit ,2003,6.5,47006,115,Action|Drama|Thriller
tt0043961,The Red Badge of Courage ,1951,7.3,1868,69,Drama|War
tt0365675,The Red Baron ,2008,6.1,3683,106,Action|Adventure|Biography|Drama|Romance|War
tt0120802,The Red Violin ,1998,7.7,15612,130,Drama|Romance|Mystery|Music
tt1320291,The Reef ,2010,5.7,2235,94,Horror|Thriller
tt0110955,The Ref ,1994,6.8,10596,93,Comedy|Crime|Drama
tt0100469,The Reflecting Skin ,1990,7.2,2495,96,Drama|Horror|Thriller
tt0120004,The Relic ,1997,5.4,11115,110,Horror|Mystery|Thriller
tt0107943,The Remains of the Day ,1993,8,23606,134,Drama|Romance
tt0120008,The Replacement Killers ,1998,5.9,14649,87,Action|Crime|Drama|Thriller
tt0191397,The Replacements ,2000,6.2,23673,118,Comedy|Sport
tt1334102,The Resident ,2011,5.2,5836,91,Drama|Horror|Thriller
tt0839967,The Rest is Silence ,2007,7.8,1602,114,Comedy|Drama
tt0433442,The Return ,2006,4.7,7065,85,Drama|Mystery|Thriller
tt0376968,The Return ,2003,8.1,13091,105,Drama
tt0084589,The Return of Martin Guerre ,1982,7.4,2207,122,Biography|Crime|Drama|History|Mystery|Romance
tt0098193,The Return of Swamp Thing ,1989,3.8,1460,88,Sci-Fi|Horror|Comedy|Action|Adventure
tt0089907,The Return of the Living Dead ,1985,7.1,15961,91,Comedy|Horror
tt0072081,The Return of the Pink Panther ,1975,7,9403,113,Comedy|Crime|Mystery
tt0110978,The Return of the Texas Chainsaw Massacre ,1994,2.8,9171,0,Comedy|Horror|Mystery|Thriller
tt0117473,The Rich Man's Wife ,1996,5,1567,94,Thriller
tt0790741,The Riddle ,2007,5.2,1475,116,Drama|Thriller
tt0086197,The Right Stuff ,1983,7.9,25709,193,Adventure|Drama|History
tt0298130,The Ring ,2002,7.2,97915,115,Horror|Mystery|Thriller
tt0377109,The Ring Two ,2005,5.1,32299,110,Drama|Horror|Mystery|Thriller
tt0289424,The Ring Virus ,1999,6.5,1371,108,Horror
tt0267891,The Ringer ,2005,5.7,15420,94,Comedy|Sport
tt0346457,The Rising: Ballad of Mangal Pandey ,2005,6.7,2911,150,Biography|Drama|History|War
tt1161864,The Rite ,2011,6,19766,114,Drama|Horror|Thriller
tt0043972,The River ,1951,7.6,1894,99,Drama|Romance
tt0088007,The River ,1984,6.1,2840,122,Drama
tt0386751,The River King ,2005,5.8,2038,99,Drama|Mystery|Thriller
tt0110997,The River Wild ,1994,6.2,15782,108,Action|Adventure|Crime|Thriller
tt0898367,The Road ,2009,7.4,58919,111,Adventure|Drama|Thriller
tt0235060,The Road Home ,2000,7.7,6593,89,Drama|Romance
tt0138749,The Road to El Dorado ,2000,6.5,11449,89,Animation|Adventure|Comedy|Family|Romance
tt0056417,The Road to Hong Kong ,1962,6.3,1417,91,Comedy
tt0111001,The Road to Wellville ,1994,5.4,6795,118,Comedy|Drama
tt0046247,The Robe ,1953,6.7,3187,135,Drama
tt0117500,The Rock ,1996,7.3,120384,136,Action|Thriller
tt1031969,The Rocker ,2008,6.3,14206,102,Comedy|Music
tt0460505,The Rocket: The Legend of Rocket Richard ,2005,7.8,2519,124,Biography|Drama|Sport
tt0102803,The Rocketeer ,1991,6.2,16702,108,Action|Adventure|Family|Sci-Fi
tt0073629,The Rocky Horror Picture Show ,1975,7.1,47481,100,Comedy|Musical
tt1403988,The Romantics ,2010,5.2,2714,95,Comedy|Drama|Romance
tt0100514,The Rookie ,1990,5.5,9429,120,Action|Comedy|Crime|Drama|Thriller
tt0265662,The Rookie ,2002,6.9,13255,127,Drama|Family|Sport
tt0368226,The Room ,2003,3.2,8292,99,Drama|Romance
tt1265990,The Roommate ,2011,4.5,7183,91,Drama|Thriller
tt0079826,The Rose ,1979,6.8,3150,125,Drama|Music
tt0048563,The Rose Tattoo ,1955,7.1,1488,117,Drama|Romance
tt1382725,The Round Up ,2010,6.8,1526,115,Drama|History|War
tt0265666,The Royal Tenenbaums ,2001,7.6,91267,110,Comedy|Drama
tt0134067,The Rugrats Movie ,1998,5.4,5633,79,Animation|Adventure|Comedy|Family
tt0963794,The Ruins ,2008,5.9,27661,90,Horror|Thriller
tt0292644,The Rules of Attraction ,2002,6.7,29083,110,Comedy|Drama|Romance
tt0069198,The Ruling Class ,1972,7.6,2992,154,Comedy|Music
tt1017451,The Runaways ,2010,6.6,13323,106,Biography|Drama|Music
tt0327850,The Rundown ,2003,6.6,35457,104,Action|Adventure|Comedy|Thriller
tt0093894,The Running Man ,1987,6.4,40919,101,Action|Sci-Fi|Thriller
tt0100530,The Russia House ,1990,5.9,6287,124,Drama|Romance|Thriller
tt0060921,The Russians Are Coming the Russians Are Coming ,1966,6.9,3586,126,Comedy|War
tt0091670,The Sacrifice ,1986,8,5652,142,Drama
tt0366996,The Saddest Music in the World ,2003,7,3484,100,Comedy|Drama|Fantasy|Music|Musical|Romance
tt0256359,The Safety of Objects ,2001,6.5,2628,121,Drama
tt0120053,The Saint ,1997,5.9,29877,116,Action|Romance|Sci-Fi|Thriller
tt0235737,The Salton Sea ,2002,7.1,18166,103,Crime|Drama|Mystery|Thriller
tt0060934,The Sand Pebbles ,1966,7.7,5423,182,Drama|Romance|War
tt0108037,The Sandlot ,1993,7.5,21832,101,Comedy|Drama|Family|Sport
tt0111070,The Santa Clause ,1994,6.1,20341,97,Comedy|Drama|Family|Fantasy
tt0304669,The Santa Clause 2 ,2002,5.4,10317,104,Comedy|Family|Fantasy
tt0452681,The Santa Clause 3: The Escape Clause ,2006,4.1,6920,97,Adventure|Comedy|Family|Fantasy
tt0059643,The Saragossa Manuscript ,1965,7.9,1709,182,Adventure|Drama|Fantasy|Mystery
tt0460925,The Sasquatch Gang ,2006,6,2531,86,Comedy
tt0070634,The Satanic Rites of Dracula ,1973,5.3,2086,87,Horror
tt0775529,The Savages ,2007,7.3,15976,114,Comedy|Drama
tt0114345,The Scarlet Letter ,1995,4.7,6719,135,Drama|Romance
tt0107617,The Scent of Green Papaya ,1993,7.2,3065,104,Drama|Music|Romance
tt0332379,The School of Rock ,2003,7.2,75080,108,Comedy|Music
tt0354899,The Science of Sleep ,2006,7.4,33752,105,Comedy|Drama|Fantasy|Romance
tt0227445,The Score ,2001,6.8,46940,124,Action|Comedy|Crime|Thriller
tt0277296,The Scorpion King ,2002,5.4,35853,92,Action|Adventure|Fantasy|Romance|Thriller
tt0111094,The Scout ,1994,5.1,2903,101,Comedy|Drama|Sport
tt0052169,The Screaming Skull ,1958,2.9,1488,68,Horror|Thriller
tt0369702,The Sea Inside ,2004,8.1,27947,125,Biography|Drama
tt0081470,The Sea Wolves ,1980,6.2,1470,120,Action|War
tt0049730,The Searchers ,1956,8.1,32502,119,Adventure|Drama|Western
tt0122961,The Second Arrival ,1998,3.8,1576,101,Action|Adventure|Sci-Fi|Thriller
tt0446463,The Secret ,2007,6.2,1925,0,Drama|Horror|Romance
tt0381442,The Secret Adventures of Gustave Klopp ,2004,6.2,1440,105,Comedy
tt0108071,The Secret Garden ,1993,7.2,10980,101,Drama|Family|Fantasy
tt1305806,The Secret in Their Eyes ,2009,8.3,33218,129,Drama|Mystery|Romance
tt0416212,The Secret Life of Bees ,2008,7,8383,0,Drama
tt0430576,The Secret Life of Words ,2005,7.5,5825,115,Drama|Romance
tt0314630,The Secret Lives of Dentists ,2002,6.5,2704,104,Drama
tt0485601,The Secret of Kells ,2009,7.5,5169,75,Animation|Family|Fantasy
tt0396707,The Secret of Moonacre ,2008,5.9,2236,103,Adventure|Family|Fantasy|Romance
tt0093936,The Secret of My Succe$s ,1987,6.2,10887,111,Comedy
tt0084649,The Secret of NIMH ,1982,7.4,11131,82,Animation|Drama|Family|Fantasy|Sci-Fi
tt0111112,The Secret of Roan Inish ,1994,7.3,3989,103,Drama|Family|Fantasy
tt0487419,The Secret of the Grain ,2007,7.3,2681,151,Drama
tt0484562,The Seeker: The Dark Is Rising ,2007,4.7,7532,99,Adventure|Drama|Fantasy|Thriller
tt0076683,The Sentinel ,1977,6.1,2490,92,Drama|Horror|Mystery|Thriller
tt0443632,The Sentinel ,2006,6,25569,108,Crime|Drama|Thriller
tt0096071,The Serpent and the Rainbow ,1988,6.3,7157,98,Horror|Thriller
tt0076686,The Serpent's Egg ,1977,6.6,1930,119,Drama|Mystery|Thriller
tt0057490,The Servant ,1963,7.9,2860,112,Drama
tt0048605,The Seven Year Itch ,1955,7.3,11117,105,Comedy|Romance
tt0075194,The Seven-Per-Cent Solution ,1976,6.7,1736,113,Adventure|Comedy|Crime|Drama|Mystery|Thriller
tt0070672,The Seven-Ups ,1973,6.6,1383,103,Action|Crime|Drama
tt0098327,The Seventh Continent ,1989,7.8,3158,104,Drama
tt0050976,The Seventh Seal ,1957,8.4,44578,96,Drama|Fantasy
tt0096073,The Seventh Sign ,1988,5.8,6256,97,Drama|Fantasy|Horror|Thriller
tt0159730,The Sex Monster ,1999,5.2,1614,97,Comedy
tt0111143,The Shadow ,1994,5.7,10497,108,Action|Adventure|Crime|Fantasy|Mystery|Thriller
tt0393735,The Shaggy Dog ,2006,4.2,6650,98,Comedy|Family|Fantasy
tt0053271,The Shaggy Dog ,1959,6.3,1577,104,Family|Comedy|Fantasy
tt0079891,The Shaolin Temple ,1982,7.1,1482,95,Action
tt0308878,The Shape of Things ,2003,6.8,6591,96,Comedy|Drama|Romance
tt0111161,The Shawshank Redemption ,1994,9.2,619479,142,Crime|Drama
tt0100594,The Sheltering Sky ,1990,6.6,4775,138,Adventure|Drama|Romance
tt0081505,The Shining ,1980,8.5,212988,0,Drama|Horror|Mystery
tt0120824,The Shipping News ,2001,6.7,18195,111,Drama|Romance
tt0063599,The Shoes of the Fisherman ,1968,6.7,1441,162,Drama
tt0075213,The Shootist ,1976,7.7,9162,100,Drama|Western
tt0059527,The Shop on Main Street ,1965,8.1,3714,128,Drama|War
tt0093966,The Sicilian ,1987,5.2,2104,0,Action|Crime|Drama
tt0064169,The Sicilian Clan ,1969,7.2,2159,120,Crime|Drama
tt0133952,The Siege ,1998,6.2,28432,116,Action|Crime|Drama|Thriller
tt0780607,The Signal ,2007,6.2,9244,103,Horror|Sci-Fi|Thriller
tt0057611,The Silence ,1963,7.9,5457,96,Drama
tt0111190,The Silence of the Hams ,1994,4.1,2500,81,Comedy|Thriller
tt0102926,The Silence of the Lambs ,1991,8.7,293081,118,Crime|Thriller
tt0078269,The Silent Partner ,1978,7.5,1606,106,Drama|Crime|Thriller
tt0462538,The Simpsons Movie ,2007,7.5,131168,87,Animation|Adventure|Comedy
tt0314676,The Singing Detective ,2003,5.6,4715,109,Comedy|Crime|Musical|Mystery
tt0403508,The Sisterhood of the Traveling Pants ,2005,6.8,19288,119,Adventure|Comedy|Drama|Romance
tt1018785,The Sisterhood of the Traveling Pants 2 ,2008,6.1,7690,117,Comedy|Drama|Romance
tt0120142,The Sixth Man ,1997,5.1,2417,107,Comedy|Drama|Fantasy|Romance|Sport
tt0167404,The Sixth Sense ,1999,8.2,278210,107,Drama|Mystery|Thriller
tt0397101,The Skeleton Key ,2005,6.5,34573,104,Drama|Horror|Mystery|Thriller
tt0493451,The Skeptic ,2009,5.7,1683,89,Horror|Thriller
tt0192614,The Skulls ,2000,5.3,16390,106,Action|Crime|Drama|Horror|Thriller
tt1056437,The Sky Crawlers ,2008,6.8,1879,122,Animation|Adventure|Drama
tt0057507,The Skydivers ,1963,1.6,2113,75,Drama
tt1135525,The Slammin' Salmon ,2009,6.5,4880,90,Comedy
tt0242888,The Sleeping Dictionary ,2003,6.6,3957,109,Drama|Romance
tt0084695,The Slumber Party Massacre ,1982,5.1,2434,77,Comedy|Horror|Thriller
tt0205418,The Smokers ,2000,2.4,2079,96,Drama
tt0337721,The Snow Walker ,2003,7.5,4285,0,Adventure|Drama
tt0045162,The Snows of Kilimanjaro ,1952,6.3,1966,114,Adventure|Drama|Romance|War
tt1285016,The Social Network ,2010,8.1,136871,120,Biography|Drama
tt0058458,The Soft Skin ,1964,7.7,2153,113,Drama|Romance
tt0821642,The Soloist ,2009,6.7,17807,117,Drama|Biography|Music
tt0291172,The Son ,2002,7.4,3483,0,Drama|Mystery
tt0208990,The Son's Room ,2001,7.4,7692,99,Drama
tt0997246,The Song of Sparrows ,2008,7.6,1508,96,Drama
tt0059740,The Sons of Katie Elder ,1965,7,4603,122,Western
tt0963966,The Sorcerer's Apprentice ,2010,6.2,36924,109,Action|Adventure|Comedy|Drama|Fantasy
tt0059742,The Sound of Music ,1965,7.9,59234,174,Biography|Drama|Family|Musical
tt0120176,The Spanish Prisoner ,1997,7.3,12806,110,Drama|Mystery|Thriller
tt0111255,The Specialist ,1994,5,20766,110,Action|Thriller
tt0181836,The Specials ,2000,5.9,1449,82,Action|Comedy|Fantasy|Sci-Fi
tt0416236,The Spiderwick Chronicles ,2008,6.7,21415,96,Adventure|Family|Fantasy
tt0831887,The Spirit ,2008,4.9,30300,103,Action|Comedy|Crime|Fantasy|Thriller
tt0051003,The Spirit of St. Louis ,1957,7.1,3061,135,Adventure|Biography|Drama|History
tt0070040,The Spirit of the Beehive ,1973,8,4793,97,Drama
tt0117718,The Spitfire Grill ,1996,6.7,3783,117,Drama
tt0345950,The SpongeBob SquarePants Movie ,2004,6.9,17280,87,Animation|Adventure|Comedy|Family
tt1273678,The Spy Next Door ,2010,5.2,8793,94,Action|Comedy|Family
tt0059749,The Spy Who Came in from the Cold ,1965,7.6,4252,112,Drama
tt0076752,The Spy Who Loved Me ,1977,7.1,27790,125,Action|Adventure|Thriller
tt1085507,The Square ,2008,6.8,2157,105,Drama|Thriller
tt0367089,The Squid and the Whale ,2005,7.6,26932,81,Comedy|Drama
tt0062301,The St. Valentine's Day Massacre ,1967,6.5,1458,100,Crime|Drama
tt0111293,The St\xf6ned Age ,1994,5.9,2246,90,Comedy|Music
tt0086356,The Star Chamber ,1983,6.2,2787,109,Action|Drama|Crime|Thriller
tt0114808,The Star Maker ,1995,7.1,1892,113,Drama
tt0058615,The Starfighters ,1964,1.6,1847,78,Drama
tt0340376,The Statement ,2003,6.1,2908,120,Thriller|Drama
tt0340377,The Station Agent ,2003,7.9,24292,89,Comedy|Drama
tt1289437,The Steam Experiment ,2009,4.1,1515,0,Crime|Drama|Thriller
tt0117658,The Stendhal Syndrome ,1996,6.1,3270,120,Drama|Horror|Mystery|Thriller
tt0814335,The Stepfather ,2009,5.4,9006,101,Mystery|Thriller
tt0094035,The Stepfather ,1987,6.7,4255,89,Drama|Horror|Mystery|Thriller
tt0327162,The Stepford Wives ,2004,5.1,29061,93,Comedy|Sci-Fi|Thriller
tt0073747,The Stepford Wives ,1975,6.9,5821,115,Mystery|Sci-Fi|Thriller
tt0070735,The Sting ,1973,8.4,76154,129,Comedy|Crime|Drama
tt1277737,The Stoning of Soraya M. ,2008,7.9,4419,114,Drama
tt0165499,The Storm Riders ,1998,6.2,2174,128,Action|Adventure|Fantasy
tt0073114,The Story of Adele H ,1975,7.4,2707,96,Biography|Drama|History
tt0073115,The Story of O ,1975,5.3,2107,97,Drama
tt0105197,The Story of Qiu Ju ,1992,7.5,2406,100,Comedy|Drama
tt0160916,The Story of Us ,1999,5.7,11558,95,Drama|Comedy|Romance
tt0166896,The Straight Story ,1999,8,38693,112,Adventure|Biography|Drama
tt0482606,The Strangers ,2008,6,40522,86,Horror|Thriller
tt0073756,The Streetfighter ,1974,7,2289,91,Action|Crime|Thriller
tt0090094,The Stuff ,1985,5.7,3054,93,Horror|Comedy|Sci-Fi|Mystery
tt0081568,The Stunt Man ,1980,7.2,4428,131,Action|Comedy|Drama|Romance|Thriller
tt0117768,The Stupids ,1996,3.8,4026,94,Comedy|Adventure
tt0478394,The Substitute ,2007,6.2,1536,93,Comedy|Fantasy|Horror|Sci-Fi
tt0117774,The Substitute ,1996,5.6,5219,114,Action|Crime|Drama|Thriller
tt0157075,The Suburbans ,1999,4.3,1476,81,Comedy|Drama
tt0057967,The Sucker ,1965,7.4,1893,111,Comedy|Crime
tt0072226,The Sugarland Express ,1974,6.8,5449,110,Adventure|Crime|Drama
tt0164184,The Sum of All Fears ,2002,6.3,42038,124,Action|Drama|Thriller
tt0111309,The Sum of Us ,1994,7.1,2881,100,Comedy|Drama
tt0117781,The Sunchaser ,1996,6,1840,122,Drama
tt0054353,The Sundowners ,1960,7.4,1419,133,Drama|Adventure
tt0073766,The Sunshine Boys ,1975,7.1,2414,111,Comedy
tt0103007,The Super ,1991,5,2612,84,Comedy
tt0090103,The Sure Thing ,1985,6.8,8670,100,Adventure|Comedy|Drama|Romance
tt0086397,The Survivors ,1983,5.7,1905,103,Comedy|Drama
tt0240419,The Swamp ,2001,6.9,1675,103,Comedy|Drama
tt0111333,The Swan Princess ,1994,6.2,3403,90,Animation|Comedy|Family|Fantasy|Musical|Romance
tt0078350,The Swarm ,1978,4,2790,116,Horror|Sci-Fi|Thriller
tt0120255,The Sweet Hereafter ,1997,7.8,17372,112,Drama
tt0253867,The Sweetest Thing ,2002,4.7,25963,88,Comedy|Romance
tt0063663,The Swimmer ,1968,7.6,2846,95,Drama
tt0064816,The Swimming Pool ,1969,6.8,1620,120,Crime|Drama
tt0889573,The Switch ,2010,5.9,14982,101,Comedy|Drama|Romance
tt0084749,The Sword and the Sorcerer ,1982,5.4,2327,100,Action|Fantasy|Adventure
tt0057546,The Sword in the Stone ,1963,7.1,13325,79,Animation|Adventure|Family|Fantasy
tt0060277,The Sword of Doom ,1966,8,3305,119,Action|Drama
tt0423310,The Syrian Bride ,2004,7.5,1720,97,Comedy|Drama
tt0236784,The Tailor of Panama ,2001,6.1,14668,109,Drama|Thriller
tt1111422,The Taking of Pelham 1 2 3 ,2009,6.4,43723,106,Action|Crime|Thriller
tt0072251,The Taking of Pelham One Two Three ,1974,7.7,11375,104,Crime|Drama|Thriller
tt0420238,The Tale of Despereaux ,2008,6.1,9150,93,Adventure|Animation|Comedy|Family|Fantasy
tt0134119,The Talented Mr. Ripley ,1999,7.3,69963,139,Crime|Drama|Thriller
tt0068655,The Tall Blond Man with One Black Shoe ,1972,7.2,2400,90,Comedy|Mystery
tt0098436,The Tall Guy ,1989,6,2669,92,Comedy|Romance
tt0051047,The Tall T ,1957,7.5,1367,78,Western
tt0061407,The Taming of the Shrew ,1967,7,2738,122,Comedy|Drama|Romance
tt0234853,The Tao of Steve ,2000,6.6,5119,87,Comedy|Drama|Romance
tt0216787,The Taste of Others ,2000,7.2,5119,112,Comedy|Drama|Romance
tt0413893,The Taste of Tea ,2004,7.8,2510,143,Comedy|Drama
tt0817228,The Tattooist ,2007,5.1,1517,92,Horror|Thriller
tt0049830,The Teahouse of the August Moon ,1956,6.7,1528,123,Comedy
tt0108311,The Temp ,1993,4.9,1579,99,Drama|Thriller
tt0811106,The Ten ,2007,5.1,11160,96,Comedy
tt0049833,The Ten Commandments ,1956,7.9,22789,220,Adventure|Drama|History
tt0955411,The Ten Commandments ,2007,2.8,1714,88,Animation|Family
tt0074811,The Tenant ,1976,7.8,11377,126,Drama|Mystery|Thriller
tt0362227,The Terminal ,2004,7.2,95916,128,Comedy|Drama|Romance
tt0088247,The Terminator ,1984,8.1,211834,107,Action|Sci-Fi
tt0057569,The Terror ,1963,4.9,3147,81,Drama|Fantasy|Horror|Mystery|Thriller
tt0169302,The Terrorist ,1998,7.1,1420,95,Drama
tt0072271,The Texas Chain Saw Massacre ,1974,7.5,38479,83,Horror|Mystery|Thriller
tt0324216,The Texas Chainsaw Massacre ,2003,6.1,45775,98,Horror|Thriller
tt0092076,The Texas Chainsaw Massacre 2 ,1986,5.2,8689,89,Comedy|Horror|Mystery|Thriller
tt0420294,The Texas Chainsaw Massacre: The Beginning ,2006,5.8,23320,91,Horror|Thriller
tt1235448,The Thaw ,2009,5.3,3351,90,Horror|Sci-Fi|Thriller
tt0120861,The Theory of Flight ,1998,6.6,1615,101,Comedy|Drama|Romance
tt0124207,The Thief ,1997,7.6,2260,96,Drama
tt0430674,The Thief Lord ,2006,6,1656,98,Adventure|Family|Fantasy
tt0120863,The Thin Red Line ,1998,7.6,70154,170,Action|Drama|War
tt0084787,The Thing ,1982,8.2,95586,109,Horror|Mystery|Sci-Fi
tt0429177,The Thing About My Folks ,2005,6.5,1760,96,Comedy|Drama
tt0108327,The Thing Called Love ,1993,6.2,3167,116,Drama|Comedy|Romance|Music
tt0044121,The Thing from Another World ,1951,7.4,8744,87,Horror|Sci-Fi
tt0174268,The Third Miracle ,1999,6.6,2208,119,Drama
tt0313724,The Third Wave ,2003,6.3,1928,115,Action|Thriller
tt0202623,The Third Wheel ,2002,5.4,2716,0,Comedy|Romance
tt0139809,The Thirteenth Floor ,1999,6.8,22705,100,Fantasy|Mystery|Romance|Sci-Fi|Thriller
